animalid;date;time;feedid;portion;assigned;consumption
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-06;11:20:05;1;5.566;17.244;16.128
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-07;13:30:19;1;4.818;12.892;16.999
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-08;11:36:09;2;5.104;9.853;15.177
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-09;08:38:00;1;5.591;13.617;17.586
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-10;08:03:04;2;3.108;16.764;16.116
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-11;14:48:48;1;5.338;15.043;18.578
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-12;11:57:59;1;3.570;14.417;16.378
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-13;16:35:24;2;7.790;13.660;17.781
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-14;12:11:06;1;4.424;15.021;17.288
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-15;15:55:00;2;7.540;13.135;16.120
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-16;12:06:51;1;7.376;16.898;15.885
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-17;09:05:47;1;3.477;11.507;17.450
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-18;14:46:26;2;3.605;14.715;16.612
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-19;06:12:28;2;7.961;13.000;16.052
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-20;15:05:31;1;4.209;16.022;16.337
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-21;15:20:23;1;4.410;9.521;18.215
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-22;12:56:13;1;6.635;13.407;18.374
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-23;08:11:09;2;6.943;15.831;16.350
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-24;15:56:15;2;3.990;9.197;15.579
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-25;13:07:46;2;7.414;10.468;16.458
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-26;10:20:18;2;3.515;17.738;16.706
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-27;16:52:01;1;3.386;14.801;18.933
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-28;17:42:19;2;3.978;10.521;18.573
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-29;07:20:04;1;3.746;15.153;16.332
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-06-30;08:00:06;2;3.800;11.303;18.047
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-01;09:00:50;2;4.775;15.607;15.199
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-02;07:04:12;2;4.376;11.975;16.828
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-03;10:59:48;2;7.003;17.668;17.663
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-04;15:07:09;1;7.814;12.403;16.822
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-05;09:51:09;2;7.459;14.685;17.117
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-06;13:15:13;2;4.337;12.927;16.441
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-07;06:28:31;1;4.760;13.298;17.034
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-08;06:28:02;2;7.832;9.940;18.182
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-09;14:22:58;1;3.526;15.164;16.935
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-10;08:51:36;1;5.135;16.922;17.984
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-11;12:46:51;2;6.462;14.760;18.626
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-12;10:08:19;1;7.034;11.034;16.166
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-13;09:40:55;2;7.274;13.380;18.718
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-14;09:14:47;2;5.280;10.655;17.214
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-15;17:12:10;2;3.571;13.828;16.594
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-16;16:20:30;2;7.106;14.938;17.808
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-17;07:03:14;1;3.899;12.290;18.989
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-18;17:08:47;2;4.466;13.932;16.822
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-19;17:45:06;1;4.121;16.525;17.244
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-20;11:19:22;2;4.134;9.183;17.591
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-21;11:55:47;2;6.988;11.685;18.930
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-22;13:44:06;1;7.971;16.319;17.679
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-23;17:54:59;2;4.523;9.019;17.157
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-24;15:41:05;2;5.490;15.989;15.183
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-25;11:05:13;1;6.530;17.056;16.148
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-26;12:54:06;1;4.854;15.575;17.273
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-27;07:47:32;2;4.935;16.015;16.993
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-28;10:39:00;1;4.976;15.298;18.810
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-29;06:23:45;1;3.911;10.358;15.667
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-30;15:27:26;1;4.276;10.891;15.048
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-07-31;09:15:10;1;7.483;12.746;15.998
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-01;07:35:30;1;7.468;12.636;15.516
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-02;10:31:37;1;7.273;10.803;18.493
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-03;06:49:46;1;7.423;15.228;17.067
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-04;16:41:10;1;3.641;9.160;16.514
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-05;11:32:07;1;3.380;14.646;17.248
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-06;07:33:20;1;3.699;17.784;15.653
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-07;15:40:10;2;7.299;15.280;18.222
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-08;17:39:53;1;4.748;14.097;15.459
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-09;14:53:39;1;5.236;9.942;16.426
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-10;13:56:26;1;5.359;11.315;15.419
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-11;15:37:27;2;7.338;12.565;18.693
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-12;08:40:28;2;4.335;15.239;17.174
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-13;13:39:57;2;5.410;15.238;16.658
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-14;14:43:51;1;5.679;17.055;17.317
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-15;09:58:43;1;6.728;13.873;17.215
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-16;12:57:30;1;7.546;15.623;16.190
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-17;09:24:03;2;5.474;16.498;16.161
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-18;12:13:49;2;3.762;13.711;18.513
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-19;09:28:55;2;4.315;12.132;18.351
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-20;08:25:39;2;5.540;14.539;18.559
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-21;09:03:57;2;7.556;9.921;15.390
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-22;17:51:27;2;5.622;9.072;15.256
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-23;08:29:27;1;7.332;11.448;16.596
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-24;11:43:42;1;4.200;13.373;17.080
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-25;06:11:09;1;4.827;16.448;18.279
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-26;13:17:31;2;6.239;13.846;16.980
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-27;13:17:43;2;6.802;16.385;16.684
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-28;14:54:43;2;3.119;13.279;18.446
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-29;07:32:05;1;7.051;16.279;17.479
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-30;11:46:26;1;6.825;13.636;15.272
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-08-31;11:28:25;1;6.336;14.368;16.015
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-01;09:11:12;2;4.552;10.730;18.753
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-02;16:54:08;1;7.594;17.282;18.342
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-03;15:50:05;2;7.441;17.975;18.211
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-04;10:01:24;2;6.828;11.113;16.008
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-05;15:50:48;1;5.577;12.642;15.056
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-06;07:37:37;1;3.186;9.234;18.904
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-07;13:57:27;1;4.047;11.343;18.691
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-08;12:44:52;1;6.180;14.373;16.806
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-09;15:19:52;1;3.980;11.721;15.993
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-10;08:45:13;1;4.792;12.009;16.112
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-11;12:04:47;1;5.453;16.270;16.806
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-12;15:03:11;2;3.787;14.497;15.421
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-13;10:55:48;2;3.067;12.098;17.398
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-14;16:01:01;1;4.387;15.914;17.621
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-15;10:43:46;1;5.391;14.684;18.126
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-16;06:13:52;1;4.475;16.245;18.619
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-17;14:19:31;2;7.198;15.804;17.488
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-18;10:37:12;2;5.720;16.588;15.246
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-19;08:39:36;2;3.992;11.547;17.938
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-20;08:04:36;2;6.127;10.881;16.493
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-21;08:33:57;1;5.989;10.788;18.162
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-22;11:13:57;1;6.946;17.345;15.612
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-23;15:13:15;1;6.359;10.086;15.972
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-24;06:10:48;2;7.610;11.522;18.237
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-25;11:26:05;2;4.457;9.763;15.670
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-26;11:02:46;2;5.092;15.817;18.513
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-27;14:41:28;2;5.496;15.366;18.604
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-28;06:43:08;1;6.169;9.903;17.056
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-29;08:37:15;1;6.132;15.441;15.865
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-09-30;12:09:04;2;3.105;17.476;17.763
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-01;09:54:34;1;3.272;13.619;16.059
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-02;06:12:27;2;3.497;17.876;18.040
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-03;13:40:37;2;4.735;17.286;16.283
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-04;11:59:45;1;7.049;14.839;18.863
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-05;14:39:43;1;3.927;16.526;16.153
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-06;14:31:43;2;4.306;12.358;16.715
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-07;10:10:05;1;4.395;11.707;16.062
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-08;06:40:00;1;7.713;12.887;18.619
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-09;11:17:17;1;4.655;14.553;16.664
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-10;08:35:14;1;3.577;9.914;16.980
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-11;11:39:11;2;3.871;12.527;17.100
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-12;16:15:26;2;4.709;15.711;18.027
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-13;08:07:55;1;5.639;11.959;16.932
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-14;06:34:25;1;7.290;16.977;15.137
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-15;13:39:35;2;3.724;14.402;17.474
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-16;16:01:42;2;4.533;13.207;15.514
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-17;09:45:01;2;5.135;15.605;15.030
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-18;09:08:25;1;6.614;15.834;18.087
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-19;07:26:38;2;7.688;12.769;16.276
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-20;09:06:25;1;7.257;16.855;16.603
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-21;14:58:54;2;3.951;9.531;15.921
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-22;09:25:38;2;7.089;10.248;16.750
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-23;16:56:05;1;3.041;17.996;17.288
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-24;06:15:36;1;3.128;13.919;17.529
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-25;10:43:26;1;5.841;12.172;18.328
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-26;12:29:34;1;5.571;9.051;17.184
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-27;15:42:02;1;4.360;9.039;17.239
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-28;09:34:55;2;6.682;11.022;16.429
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-29;11:55:17;2;3.269;10.395;16.868
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-30;09:40:35;1;6.585;12.293;16.557
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-10-31;15:41:35;1;6.017;16.264;15.428
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-01;12:03:08;1;4.123;11.755;16.096
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-02;12:09:56;2;5.523;12.226;17.761
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-03;16:44:58;2;4.929;17.811;16.164
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-04;11:28:12;1;4.672;13.927;16.794
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-05;17:48:51;1;7.229;9.327;15.836
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-06;17:25:43;2;6.098;13.852;18.220
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-07;13:43:34;1;6.392;11.775;15.352
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-08;17:23:11;1;3.352;9.903;18.340
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-09;16:22:29;2;4.506;14.714;17.101
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-10;14:26:48;1;4.449;17.348;18.872
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-11;15:46:49;1;3.120;9.935;15.840
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-12;16:07:05;1;6.121;9.133;18.485
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-13;10:49:21;2;3.724;13.622;15.657
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-14;13:40:36;2;5.718;9.646;15.728
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-15;09:41:52;2;5.265;11.225;17.847
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-16;08:16:39;2;7.204;16.678;18.147
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-17;11:31:44;2;6.918;17.230;16.106
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-18;06:11:54;2;6.895;13.004;17.359
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-19;06:51:30;1;5.158;15.682;15.865
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-20;08:11:37;2;4.426;14.429;18.122
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-21;07:11:21;1;4.019;9.659;16.317
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-22;08:34:09;2;3.852;11.022;15.195
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-23;09:22:00;2;7.747;9.366;17.566
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-24;08:42:32;2;3.524;11.471;18.662
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-25;15:20:39;1;5.582;11.370;18.419
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-26;06:29:21;1;3.664;13.545;16.300
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-27;16:39:53;1;4.773;14.096;18.916
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-28;10:59:15;2;5.483;12.327;18.520
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-29;13:45:55;1;6.444;9.782;15.444
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-11-30;06:21:52;2;7.755;14.956;17.585
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-01;13:06:59;1;5.637;14.741;15.648
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-02;08:54:54;1;5.048;9.760;16.028
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-03;14:07:49;2;5.663;15.100;18.327
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-04;09:06:08;2;5.929;10.060;15.839
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-05;12:40:47;2;6.869;14.271;18.655
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-06;15:41:26;1;5.771;11.511;17.665
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-07;10:48:34;1;3.069;15.783;15.234
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-08;15:07:21;1;7.702;17.512;16.203
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-09;13:58:06;2;3.386;15.576;17.188
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-10;09:00:26;1;7.783;17.511;18.388
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-11;16:34:14;2;4.444;9.179;15.952
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-12;14:33:43;1;3.270;17.309;16.720
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-13;10:16:14;2;4.026;11.452;16.734
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-14;06:42:31;1;3.111;13.950;16.920
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-15;06:41:53;1;6.516;15.830;15.420
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-16;11:57:52;1;6.255;15.233;18.372
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-17;11:29:28;2;5.963;16.858;18.852
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-18;06:57:45;2;7.665;16.153;16.615
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-19;14:29:08;1;3.922;10.771;18.577
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-20;09:10:31;2;3.356;9.735;16.467
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-21;12:56:10;1;4.783;11.722;18.418
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-22;12:56:57;2;7.473;16.296;15.522
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-23;16:22:50;2;7.243;15.908;18.270
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-24;17:38:46;1;6.764;13.925;17.677
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-25;07:48:58;1;5.449;12.203;17.919
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-26;14:36:03;1;3.284;10.168;15.460
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-27;11:03:39;1;4.112;9.632;16.271
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-28;08:41:22;2;7.552;12.261;17.727
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-29;13:00:27;2;5.985;10.257;18.594
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-30;10:27:54;1;5.408;14.195;16.041
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2020-12-31;17:12:25;2;3.852;12.474;18.668
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-01;09:10:42;2;4.476;13.888;17.350
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-02;16:21:31;2;5.618;16.996;15.224
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-03;08:50:53;2;3.808;12.508;17.183
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-04;17:14:03;1;3.640;13.233;17.282
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-05;14:52:21;2;3.778;16.746;16.427
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-06;09:47:25;2;4.974;13.472;18.521
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-07;07:36:45;2;3.099;13.060;18.017
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-08;11:31:44;1;4.543;16.601;15.269
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-09;13:54:04;1;7.683;12.884;18.831
4CF2DD43-5F4B-71B6-E212-EBBBCF065D1C;2021-01-10;09:50:21;2;7.592;14.643;17.217
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-01;13:10:28;3;7.072;16.574;16.341
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-02;10:16:11;3;6.824;17.062;15.136
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-03;15:25:29;3;4.408;16.407;16.058
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-04;11:47:29;3;6.940;12.652;15.588
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-05;06:01:30;2;5.346;15.222;16.008
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-06;07:45:30;3;4.820;16.980;17.087
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-07;13:23:05;3;6.780;12.649;15.861
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-08;06:08:34;3;7.400;10.663;18.207
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-09;09:36:56;3;4.682;9.146;15.179
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-10;11:09:40;3;3.751;11.603;18.240
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-11;07:21:29;3;7.425;15.628;18.148
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-12;09:45:28;3;3.426;14.519;17.967
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-13;17:52:27;3;4.585;12.923;15.281
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-14;14:16:39;3;5.332;16.091;16.199
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-15;11:23:10;3;4.611;12.515;15.508
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-16;13:30:46;3;5.156;14.960;15.793
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-17;15:28:18;3;4.620;12.491;16.746
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-18;06:13:32;2;6.910;10.451;15.290
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-19;13:44:04;2;3.647;9.439;17.070
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-20;11:44:19;2;7.549;13.960;15.846
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-21;09:10:54;3;3.652;12.967;16.145
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-22;15:14:12;2;6.672;10.427;16.547
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-23;15:01:48;3;3.091;11.962;16.739
5386C098-81CB-425B-ADC7-FB16D7B46501;2020-01-24;17:30:18;2;6.435;17.563;15.649
